zipcode,DealerName,Address,Link,city,state,county_name,Latitude,Longitude,IV_link
11901,Riverhead Auto Mall,"1800 OLD COUNTRY RD, RIVERHEAD, NY 11901",http://www.riverheadnissan.com/,Riverhead,NY,Suffolk County,NA,NA,http://riverheadnissan.com/VehicleSearchResults?search=new
12020,Lia Nissan Of Saratoga,"2906 ROUTE 9, MALTA, NY 12020",https://www.lianissansaratoga.com/,Ballston Spa,NY,Saratoga County,NA,NA,https://www.lianissansaratoga.com/new-inventory/index.htm
12095,Herba Nissan,"320 N COMRIE AVE, JOHNSTOWN, NY 12095",http://herbanissaninc.com/,Johnstown,NY,Fulton County,NA,NA,http://www.herbanissaninc.com/new-inventory/index.htm
12110,Fuccillo Nissan Of Latham,"976 NEW LOUDON ROAD, LATHAM, NY 12110",http://www.Lathamnissan.com,Latham,NY,Albany County,NA,NA,http://www.lathamnissan.com/VehicleSearchResults?search=new
12206,Destination Nissan,"770 CENTRAL AVENUE, ALBANY, NY 12206",http://www.destinationnissan.com,Albany,NY,Albany County,NA,NA,http://www.destinationnissan.com/searchnew.aspx
12304,Lia Nissan,"2233 CENTRAL AVE, SCHENECTADY, NY 12304",http://www.lianissanschenectady.com/,Schenectady,NY,Schenectady County,NA,NA,https://www.lianissanschenectady.com/new-inventory/index.htm
12401,Kingston Nissan,"140 ROUTE 28, KINGSTON, NY 12401",http://www.kingstonnissan.net/,Kingston,NY,Ulster County,NA,NA,http://www.kingstonnissan.net/vehicle/inventory
12550,Thruway Nissan,"79 ROUTE 17K, NEWBURGH, NY 12550",http://www.thruwaynissan.com/,Newburgh,NY,Orange County,NA,NA,http://www.thruwaynissan.com/searchnew.aspx
12590,Poughkeepsie Nissan,"1445 ROUTE 9, WAPPINGERS FALLS, NY 12590",http://www.poughkeepsienissan.com/,Wappingers Falls,NY,Dutchess County,NA,NA,http://www.poughkeepsienissan.com/new-cars-wappingers-falls-ny
12901,Huttig Nissan,"4670 STATE ROUTE 9, PLATTSBURGH, NY 12901",,Plattsburgh,NY,Clinton County,NA,NA,http://www.edmunds.com/new-vehicles/
13021,Lebrun Nissan,"396 GRANT AVE, AUBURN, NY 13021",http://www.lebrunnissan.com,Auburn,NY,Cayuga County,NA,NA,http://www.lebrunnissan.com/new-inventory/index.htm
13039,Burdick Nissan,"5885 E CIRCLE DR, CICERO, NY 13039",http://www.burdicknissan.com/,Cicero,NY,Onondaga County,NA,NA,http://www.burdicknissan.com/new-inventory/index.htm
13045,Royal Nissan-Subaru,"3845 WEST ROAD, CORTLAND, NY 13045",http://www.royalmotornissan.com/,Cortland,NY,Cortland County,NA,NA,http://www.royalmotornissan.com/VehicleSearchResults?search=new
13090,Fuccillo Nissan,"3893 ROUTE 31, LIVERPOOL, NY 13090",http://www.fuccillonissan.net,Liverpool,NY,Onondaga County,NA,NA,http://www.fuccillonissan.net/VehicleSearchResults?search=new
13206,Bill Rapp Nissan,"3446 BURNET AVE, SYRACUSE, NY 13206",http://www.billrappnissan.com,Syracuse,NY,Onondaga County,NA,NA,http://www.billrappnissan.com/type/new-inventory
13495,Carbone Nissan,"4967 COMMERCIAL DR, YORKVILLE, NY 13495",http://www.carbonenissanyorkville.com/,Yorkville,NY,Oneida County,NA,NA,http://www.carbonenissanyorkville.com/new-inventory/index.htm
13601,Davidson Nissan,"18423 US RT 11, WATERTOWN, NY 13601",http://www.DavidsonNissan.com,Watertown,NY,Jefferson County,NA,NA,http://www.davidsonnissan.com/new-inventory/index.htm
13820,Country Club Nissan,"55 ONEIDA STREET, ONEONTA, NY 13820",http://www.countryclubnissan.com,Oneonta,NY,Otsego County,NA,NA,http://www.countryclubnissan.com/inventory/view/New/
13850,Serafini Nissan-Volvo,"3101 VESTAL PKWY E, VESTAL, NY 13850",http://serafininissan.com/,Vestal,NY,Broome County,NA,NA,http://www.serafininissan.com/new-inventory/index.htm
14094,West Herr Nissan Of Lockport,"6069 S TRANSIT RD, LOCKPORT, NY 14094",http://www.nissanlockport.com,Lockport,NY,Niagara County,NA,NA,http://www.nissanlockport.com/new-inventory/index.htm
14127,West-Herr Nissan,"3580 SOUTHWESTERN BLVD, ORCHARD PARK, NY 14127",http://www.nissanorchardpark.com,Orchard Park,NY,Erie County,NA,NA,http://www.nissanorchardpark.com/commercial-new-inventory/index.htm
14221,West Herr Nissan Of Williamsville,"8137 MAIN ST, WILLIAMSVILLE, NY 14221",http://www.nissanwilliamsville.com,Buffalo,NY,Erie County,NA,NA,http://www.nissanwilliamsville.com/new-inventory/index.htm
14226,Mike Barney Nissan,"3676 SHERIDAN DR, AMHERST, NY 14226",http://www.mikebarneynissan.com/,Buffalo,NY,Erie County,NA,NA,http://www.mikebarneynissan.com/search/new/tp/
14424,Vision Nis / Canandaigua,"2375 ROCHESTER ROAD, CANANDAIGUA, NY 14424",http://www.visionnissancanandaigua.com,Canandaigua,NY,Ontario County,NA,NA,http://www.visionnissancanandaigua.com/inventory/newsearch/New/Body/Truck/
14445,Hoselton Nissan,"66 MARSH RD, EAST ROCHESTER, NY 14445",http://www.hoseltonnissan.com/,East Rochester,NY,Monroe County,NA,NA,http://www.hoseltonnissan.com/new-inventory/index.htm
14580,Vision Nissan,"785 RIDGE RD, WEBSTER, NY 14580",http://www.visionnissanny.com,Webster,NY,Monroe County,NA,NA,http://www.visionnissanny.com/inventory/view/New/
14623,Dorschel Nissan,"3817 W HENRIETTA RD, ROCHESTER, NY 14623",http://www.dorschelnissan.com/,Rochester,NY,Monroe County,NA,NA,http://www.dorschelnissan.com/new-inventory/index.htm
14626,Bob Johnson Nissan,"4000 WEST RIDGE ROAD, ROCHESTER, NY 14626",http://www.bobjohnsonnissan.com/,Rochester,NY,Monroe County,NA,NA,http://www.bobjohnsonnissan.com/searchnew.aspx
14701,Shults Nissan Subaru,"311 FLUVANNA AVENUE, JAMESTOWN, NY 14701",http://www.shultsnissan.com,Jamestown,NY,Chautauqua County,NA,NA,http://www.shultsnissan.com/new-inventory/index.htm
14845,Simmons Rockwell Nissan,"224 COLONIAL DRIVE, HORSEHEADS, NY 14845",http://www.srnissan.com,Horseheads,NY,Chemung County,NA,NA,http://www.srnissan.com/VehicleSearchResults?search=new
14850,Maguire Nissan,"504 S MEADOW ST, ITHACA, NY 14850",http://www.maguirenissan.com/,Ithaca,NY,Tompkins County,NA,NA,http://www.maguirenissan.com/new-inventory/
15010,Beaver County Nissan,"2777 CONSTITUTION BLVD, BEAVER FALLS, PA 15010",http://www.beavercountynissan.com/,Beaver Falls,PA,Beaver County,NA,NA,http://www.beavercountynissan.com/new-inventory/index.htm
15090,Wright Automotive Group,"10520 PERRY HWY, WEXFORD, PA 15090",http://www.wrightnissanpa.com,Wexford,PA,Allegheny County,NA,NA,http://www.wrightnissanpa.com/VehicleSearchResults?search=new
15108,West Hills Nissan,"7900 UNIVERSITY BLVD, MOON TOWNSHIP, PA 15108",http://www.westhillsnissan.com/,Coraopolis,PA,Allegheny County,NA,NA,http://westhillsnissan.com/new-inventory/
15216,Cochran Nissan Of South Hills,"3200 W LIBERTY AVE, PITTSBURGH, PA 15216",http://www.cochrannissanpittsburgh.com,Pittsburgh,PA,Allegheny County,NA,NA,http://www.cochrannissanpittsburgh.com/VehicleSearchResults?search=new
15235,Pittsburgh East Nissan,"3355 WILLIAM PENN HWY, PITTSBURGH, PA 15235",http://www.pittsburgheastnissan.com/,Pittsburgh,PA,Allegheny County,NA,NA,http://pittsburgheastnissan.com/new-inventory/
15236,Bowser Nissan,"1001 CLAIRTON BLVD, PLEASANT HILLS, PA 15236",http://www.powerofbowsernissan.com/,Pittsburgh,PA,Allegheny County,NA,NA,http://www.powerofbowsernissan.com/new-inventory/index.htm
15301,John Sisson Motors,"470 WASHINGTON RD, WASHINGTON, PA 15301",http://www.johnsissonnissan.com,Washington,PA,Washington County,NA,NA,http://www.johnsissonnissan.com/new-cars-washington-pa
15401,Tri Star Nissan,"4 SUPERIOR WAY, UNIONTOWN, PA 15401",http://www.tristarnissan.com/,Uniontown,PA,Fayette County,NA,NA,http://tristarnissan.com/new-inventory/
15601,Star Chevrolet-Nissan-Volvo,"5200 STATE ROUTE 30, GREENSBURG, PA 15601",http://nissan.starautomall.com/,Greensburg,PA,Westmoreland County,NA,NA,http://www.starautomall.com/new-vehicles/nissan/
15701,Mark Arbuckle Nissan,"1080 PHILADELPHIA ST, INDIANA, PA 15701",http://www.markarbucklenissan.com,Indiana,PA,Indiana County,NA,NA,http://www.markarbucklenissan.com/search/new/tp/
15902,Laurel Nissan,"1880 BEDFORD STREET, JOHNSTOWN, PA 15902",http://www.laurelnissan.com/,Johnstown,PA,Cambria County,NA,NA,http://www.laurelnissan.com/new-inventory
16063,Kenny Ross Nissan,"22030 ROUTE 19 PERRY HWY, ZELIENOPLE, PA 16063",http://www.kennyrossnissan.com,Zelienople,PA,Butler County,NA,NA,http://www.kennyrossnissan.com/new-vehicles/
16148,Montrose Nissan,"1455 N HERMITAGE RD, HERMITAGE, PA 16148",http://www.montrose-nissan.com,Hermitage,PA,Mercer County,NA,NA,http://www.montrose-nissan.com/searchnew.aspx
16509,Porreco Nissan,"8890 PEACH ST, ERIE, PA 16509",http://www.porreconissan.com/,Erie,PA,Erie County,NA,NA,http://porreconissan.com/VehicleSearchResults?search=new
16602,Courtesy Motor Sales,"3100 PLEASANT VALLEY BLVD, ALTOONA, PA 16602",http://www.courtesynissanaltoona.net,Altoona,PA,Blair County,NA,NA,http://www.courtesynissanaltoona.net/new-inventory/index.htm
16801,Nissan Of State College,"3280 W COLLEGE AVE, STATE COLLEGE, PA 16801",http://statecollegenissan.com/,State College,PA,Centre County,NA,NA,http://www.statecollegenissan.com/searchnew.aspx
17042,Maguire's Nissan/Lebanon,"2001 CUMBERLAND ST, LEBANON, PA 17042",http://www.maguiresnissan.com/,Lebanon,PA,Lebanon County,NA,NA,http://maguiresnissan.com/New-Inventory
17050,Brenner Nissan,"6271 CARLISLE PIKE, MECHANICSBURG, PA 17050",http://www.brennernissan.com/,Mechanicsburg,PA,Cumberland County,NA,NA,http://www.brennernissan.com/new-inventory/index.htm
17111,Faulkner Nissan,"3925 PAXTON ST, HARRISBURG, PA 17111",http://www.faulknernissan.com/,Harrisburg,PA,Dauphin County,NA,NA,http://faulknernissanharrisburg.com/new/nissan/
17201,Fitzgerald Nissan,"1436 LINCOLN WAY E, CHAMBERSBURG, PA 17201",http://www.fitzgeraldnissan.com/,Chambersburg,PA,Franklin County,NA,NA,http://www.fitzgeraldnissan.com/searchnew.aspx
17331,Hanover Nissan,"75 W. EISENHOWER DRIVE, HANOVER, PA 17331",http://www.hanovernissan.com,Hanover,PA,York County,NA,NA,http://www.hanovernissan.com/new-inventory/index.htm
17402,Apple Nissan,"1510 WHITEFORD RD, YORK, PA 17402",http://www.apple-nissan.com/,York,PA,York County,NA,NA,http://www.apple-nissan.com/inventory/newsearch/New/
17520,Lancaster Nissan,"5340 MANHEIM PIKE, EAST PETERSBURG, PA 17520",http://www.lancasternissan.net/,East Petersburg,PA,Lancaster County,NA,NA,http://lancasternissan.net/New-Inventory.aspx
17756,Alexander Nissan,"10 ALEXANDER DRIVE, MUNCY, PA 17756",http://www.alexandernissan.com,Muncy,PA,Lycoming County,NA,NA,http://www.alexandernissan.com/new-vehicles/
17831,Northwoods Nissan,"2039 N. SUSQUEHANNA TRAIL, HUMMELS WHARF, PA 17831",http://www.northwoodsnissan.com,Hummels Wharf,PA,Snyder County,NA,NA,http://www.northwoodsnissan.com/search/New+t
18045,Kelly Nissan,"3830 EASTON NAZARETH HWY, EASTON, PA 18045",http://www.kellynissanofroute33.com/,Easton,PA,Northampton County,NA,NA,http://kellynissanofroute33.com/new-inventory/
18104,Rothrock Motor Sales,"ROUTE 22 AND 15TH STREET, ALLENTOWN, PA 18104",http://www.rothrocknissan.com,Allentown,PA,Lehigh County,NA,NA,http://rothrocknissan.com/inventory/newsearch/New/
18321,Abeloff Nissan,"3259 ROUTE 611, BARTONSVILLE, PA 18321",http://www.abeloffnissan.com/,Bartonsville,PA,Monroe County,NA,NA,http://www.abeloffnissan.com/new-inventory/
18512,Tom Hesser Nissan,"900 O'NEILL HIGHWAY, DUNMORE, PA 18512",http://www.tomhessernissan.com/,Scranton,PA,Lackawanna County,NA,NA,http://tomhessernissan.com/Dunmore/For-Sale/New/
18840,Williams Nissan Sayre Inc,"200 SPRING STREET, SAYRE, PA 18840",http://www.williamsnissan.com/,Sayre,PA,Bradford County,NA,NA,http://www.williamsnissan.com/new-inventory/index.htm
18901,Fred Beans Nissan Of Doylestown,"4469 W SWAMP ROAD, DOYLESTOWN, PA 18901",http://www.nissanofdoylestown.com/,Doylestown,PA,Bucks County,NA,NA,http://www.nissanofdoylestown.com/new-inventory/index.htm
18936,Montgomeryville Nissan,"ROUTE 309 AT STUMP ROAD, MONTGOMERYVILLE, PA 18936",http://www.montgomeryvillenissan.com/,Montgomeryville,PA,Montgomery County,NA,NA,http://www.montgomeryvillenissan.com/type/new-inventory
18974,O'neil Nissan,"849 W STREET RD, WARMINSTER, PA 18974",http://www.oneilnissan.com,Warminster,PA,Bucks County,NA,NA,http://www.oneilnissan.com/VehicleSearchResults?search=new
19003,Ardmore Nissan,"265 E LANCASTER AVE, ARDMORE, PA 19003",http://www.ardmorenissan.com/,Ardmore,PA,Delaware County,NA,NA,http://www.ardmorenissan.com/searchnew.aspx
19026,Drexel Hill Nissan,"5018 TOWNSHIP LINE RD, DREXEL HILL, PA 19026",http://www.drexelhillnissan.com,Drexel Hill,PA,Delaware County,NA,NA,http://www.drexelhillnissan.com/search/new/tp/
19030,Peruzzi Nissan,"165 LINCOLN HWY, FAIRLESS HILLS, PA 19030",http://peruzzinissan.com/,Fairless Hills,PA,Bucks County,NA,NA,http://www.peruzzinissan.com/searchnew.aspx
19046,Faulkner Nissan,"900 OLD YORK ROAD, JENKINTOWN, PA 19046",http://www.faulknernissanjenkintown.com/,Jenkintown,PA,Montgomery County,NA,NA,http://faulknernissanjenkintown.com/new-inventory/
19053,Colonial Nissan,"117 BUSTLETON PIKE, FEASTERVILLE, PA 19053",http://colonialnissan.com,Feasterville Trevose,PA,Bucks County,NA,NA,http://www.colonialnissan.com/new-inventory/
19081,Loughead Nissan,"755 S CHESTER RD, SWARTHMORE, PA 19081",http://www.lougheadnissan.com/,Swarthmore,PA,Delaware County,NA,NA,http://www.lougheadnissan.com/searchnew.aspx
19153,Chapman Nissan,"6723 ESSINGTON AVE, PHILADELPHIA, PA 19153",http://www.chapmannissan.com,Philadelphia,PA,Philadelphia County,NA,NA,"http://www.chapmannissan.com/inventory-results?page=1&categories=new,new-specials&selectedcat=new"
19331,Concordville Nissan,"452 WILMINGTON W CHESTER, CONCORDVILLE, PA 19331",http://www.concordvillenissan.com,Concordville,PA,Delaware County,NA,NA,http://www.concordvillenissan.com/new-inventory/index.htm
19333,Devon Nissan,"459 W LANCASTER AVE, DEVON, PA 19333",http://www.devonnissan.com/,Devon,PA,Chester County,NA,NA,http://www.devonnissan.com/inventory/view/New/
19341,Exton Nissan,"200 WEST LINCOLN HIGHWAY, EXTON, PA 19341",http://www.extonnissan.com,Exton,PA,Chester County,NA,NA,http://www.extonnissan.com/inventory/view/New/
19428,Conicelli Nissan,"1222 W. RIDGE PIKE, CONSHOHOCKEN, PA 19428",http://www.conicellinissan.com/index.htm,Conshohocken,PA,Montgomery County,NA,NA,http://www.conicellinissan.com/new-inventory/
19468,Nissan 422 Of Limerick,"55 AUTOPARK BLVD, LIMERICK, PA 19468",http://nissan422oflimerick.com,Royersford,PA,Montgomery County,NA,NA,http://www.nissan422oflimerick.com/inventory/view/New/
19565,Eisenhauer Nissan,"6210 PENN AVE, WERNERSVILLE, PA 19565",http://eisenhauernissan.com/,Wernersville,PA,Berks County,NA,NA,http://www.eisenhauernissan.com/new-inventory/index.htm
19711,Porter Nissan,"300 E CLEVELAND AVE, NEWARK, DE 19711",http://www.porternissan.com/,Newark,DE,New Castle County,NA,NA,http://www.porternissan.com/searchnew.aspx
19720,Sheridan Nissan,"114 S DUPONT HWY, NEW CASTLE, DE 19720",http://www.sheridannissan.com,New Castle,DE,New Castle County,NA,NA,http://sheridannissan.com/Wilmington-DE/For-Sale/New/
19901,Hertrich Nissan Jeep-Eagle,"1378 S DUPONT HWY, DOVER, DE 19901",http://www.hertrichnissan.net,Dover,DE,Kent County,NA,NA,http://www.hertrichnissan.com/new-inventory/index.htm
20110,Sheehy Nissan Of Manassas,"9010 LIBERIA AVE, MANASSAS, VA 20110",http://www.sheehynissanofmanassas.com/index.htm,Manassas,VA,Prince William County,NA,NA,http://www.sheehynissanofmanassas.com/new-inventory/index.htm
20151,Priority Nissan Chantilly,"14840 STONECROFT CENTER C, CHANTILLY, VA 20151",http://www.prioritynissanchantilly.com,Chantilly,VA,Fairfax County,NA,NA,http://www.prioritynissanchantilly.com/new-inventory/index.htm
20166,Brown's Dulles Nissan,"45155 TOWLERN PL, STERLING, VA 20166",http://WWW.BROWNSDULLESNISSAN.COM,Sterling,VA,Loudoun County,NA,NA,http://www.brownsdullesnissan.com/new-inventory/
20601,Sheehy Nissan Of Waldorf,"2950 CRAIN HWY, WALDORF, MD 20601",http://www.sheehy-nissanofwaldorf.com/,Waldorf,MD,Charles County,NA,NA,http://www.sheehy-nissanofwaldorf.com/new-inventory/index.htm
20716,Nissan Of Bowie,"2200 NW CRAIN HIGHWAY, BOWIE, MD 20716",http://nissanofbowie.com,Bowie,MD,Prince George's County,NA,NA,http://www.nissanofbowie.com/new-inventory/index.htm
20724,Tischer Nissan,"3510 FORT MEADE RD, LAUREL, MD 20724",http://www.tischernissan.com/,Laurel,MD,Anne Arundel County,NA,NA,http://tischernissan.com/DC-Baltimore-MD/For-Sale/New/
20740,Darcars Nissan Of College Park,"9330 BALTIMORE AVE., COLLEGE PARK, MD 20740",http://nissancp.darcars.com/index.htm,College Park,MD,Prince George's County,NA,NA,http://nissancp.darcars.com/new-inventory/
20746,Passport Nissan Of Marlow Heights,"5000 AUTH WAY, MARLOW HEIGHTS, MD 20746",http://www.passportnissanmd.com/,Suitland,MD,Prince George's County,NA,NA,http://www.passportnissanmd.com/searchnew.aspx
20814,Chevy Chase Nissan,"7701 WISCONSIN AVE, BETHESDA, MD 20814",http://www.chevychasenissan.com/,Bethesda,MD,Montgomery County,NA,NA,http://www.chevychasenissan.com/searchnew.aspx
20855,Darcars Nissan,"15911 INDIANOLA DR, ROCKVILLE, MD 20855",http://nissan.darcars.com/,Derwood,MD,Montgomery County,NA,NA,http://nissan.darcars.com/new-inventory/
20874,Criswell Nissan,"19574 AMARANTH DR, GERMANTOWN, MD 20874",http://www.criswellnissan.com,Germantown,MD,Montgomery County,NA,NA,http://www.criswellnissan.com/New-Inventory.aspx
20904,Herb Gordon Nissan,"3131 AUTOMOBILE BLVD, SILVER SPRING, MD 20904",http://www.herbgordonnissan.net/,Silver Spring,MD,Montgomery County,NA,NA,http://www.herbgordonnissan.com/new-cars/sort-price-asc/pricefield-internetprice/
21014,Bel Air Nissan,"1506 BEL AIR RD, BEL AIR, MD 21014",http://www.belairnissan.com/,Bel Air,MD,Harford County,NA,NA,http://www.belairnissan.com/inventory/view/New/Records20/SortByPriceLowToHigh/
21029,Antwerpen Nissan,"12451 AUTO DR, CLARKSVILLE, MD 21029",http://www.antwerpennissan.com/,Clarksville,MD,Howard County,NA,NA,http://www.antwerpennissan.com/searchnew.aspx
21043,Norris Nissan West,"8569 BALTIMORE NATL PIKE, ELLICOTT CITY, MD 21043",http://www.norrisnissan.com/,Ellicott City,MD,Howard County,NA,NA,http://www.norrisnissan.com/new-inventory/index.htm
21061,Sheehy Nissan,"7232 RITCHIE HWY, GLEN BURNIE, MD 21061",http://www.sheehy-nissanofglennburnie.com/,Glen Burnie,MD,Anne Arundel County,NA,NA,http://www.sheehynissanglenburnie.com/new-inventory/index.htm
21093,Nationwide Motor Sls Corp,"2085 YORK RD, TIMONIUM, MD 21093",http://www.nationwide-nissan.com/,Lutherville Timonium,MD,Baltimore County,NA,NA,http://www.nationwide-nissan.com/searchnew.aspx
21117,Antwerpen Nissan Owings Mills,"11405 REISTERSTOWN RD, OWINGS MILLS, MD 21117",http://www.antwerpennissanowingsmills.com/,Owings Mills,MD,Baltimore County,NA,NA,http://www.antwerpennissanowingsmills.com/searchnew.aspx
21162,Carmax Nissan Of White Marsh,"10201 PHILADELPHIA RD, WHITE MARSH, MD 21162",http://www.carmaxnissan.com,White Marsh,MD,Baltimore County,NA,NA,http://www.carmaxnissan.com/VehicleSearchResults?search=new
21207,Antwerpen Security Nissan,"1701 WOODLAWN DR, BALTIMORE, MD 21207",http://www.antwerpensecuritynissan.com,Gwynn Oak,MD,Baltimore County,NA,NA,http://www.antwerpensecuritynissan.com/searchnew.aspx
21224,Bob Bell Chevrolet/Nissan,"7900 EASTERN AVE, BALTIMORE, MD 21224",http://www.bobbellnissan.com/,Baltimore,MD,Baltimore city,NA,NA,http://www.bobbellnissan.com/searchnew.aspx
21401,Bayside Nissan Of Annapolis,"2542 RIVA ROAD, ANNAPOLIS, MD 21401",http://baysidenissan.com,Annapolis,MD,Anne Arundel County,NA,NA,http://www.baysidenissan.com/new-inventory/index.htm
21502,Timbrook Nissan,"10345 MOUNT SAVAGE RD NW, CUMBERLAND, MD 21502",http://www.timbrooknissan.com/,Cumberland,MD,Allegany County,NA,NA,http://www.timbrooknissan.com/New-Inventory.aspx
21643,Preston Nissan,"4307 PRESTON RD, HURLOCK, MD 21643",http://www.prestonnissan.com,Hurlock,MD,Dorchester County,NA,NA,http://www.prestonnissan.com/search/new/tp/
21704,Younger Nissan Of Frederick,"7418 GROVE ROAD, FREDERICK, MD 21704",http://www.fredericknissan.com/,Frederick,MD,Frederick County,NA,NA,http://www.fredericknissan.com/searchnew.aspx
21740,Hamilton Nissan,"1929 DUAL HWY, HAGERSTOWN, MD 21740",http://www.hamiltonnissan.com,Hagerstown,MD,Washington County,NA,NA,http://www.hamiltonnissan.com/new-inventory/index.htm
21801,Pohanka Nissan Of Salisbury,"2012 N SALISBURY BLVD, SALISBURY, MD 21801",http://www.pohankanissanmd.com/,Salisbury,MD,Wicomico County,NA,NA,http://www.pohankanissanmd.com/searchnew.aspx
22030,Brown's Fairfax Nissan,"11010 FAIRFAX BLVD, FAIRFAX, VA 22030",http://www.fairfaxnissan.com,Fairfax,VA,Fairfax County,NA,NA,http://www.fairfaxnissan.com/new-inventory/index.htm
22150,Sheehy Nissan Of Springfield,"6727 LOISDALE RD., SPRINGFIELD, VA 22150",http://sheehynissanspringfield.com/,Springfield,VA,Fairfax County,NA,NA,http://www.sheehynissanspringfield.com/new-inventory/index.htm
